0.244	0.61	0.892	0.922	0.372	0.038	0.122	0.962	0.608	0.546	0.466	0.138
0.108	0.238	0.772	0.792	0.63	0.66	0.07	0.898	0.862	0.008	0.028	0.904
0.966	0.72	0.846	0.524	0.924	0.134	0.238	0.668	0.73	0.286	0.966	0.948
0.584	0.256	0.17	0.038	0.87	0.594	0.946	0.88	0.316	0.798	0.524	0.48
0.294	0.416	0.604	0.532	0.872	0.024	0.202	0.102	0.014	0.4	0.568	0.73
0.778	0.898	0.284	0.534	0.88	0.702	0.102	0.234	0.8	0.776	0.432	0.266
0.806	0.316	0.53	0.834	0.292	0.806	0.036	0.176	0.202	0.924	0.808	0.41
0.162	0.69	0.066	0.772	0.104	0.3	0.942	0.76	0.398	0.916	0.746	0.928
0.436	0.854	0.072	0.01	0.96	0.628	0.358	0.698	0.596	0.394	0.01	0.36
0.57	0.828	0.728	0.918	0.734	0.796	0.318	0.244	0.248	0.454	0.16	0.024
0.438	0.728	0.544	0.162	0.242	0.67	0.436	0.866	0.664	0.788	0.928	0.142
0.912	0.092	0.6	0.118	0.098	0.058	0.846	0.084	0.606	0.714	0.082	0.886
0.504	0.962	0.59	0.528	0.788	0.314	0.71	0.38	0.44	0.168	0.892	0.318
0.164	0.78	0.406	0.358	0.174	0.306	0.204	0.552	0.016	0.336	0.508	0.994
0.532	0.196	0.87	0.856	0.76	0.424	0.422	0.384	0.31	0.156	0.53	0.198
0.954	0.354	0.366	0.574	0.38	0.188	0.054	0.072	0.112	0.58	0.314	0.502
0.492	0.868	0.272	0.674	0.81	0.126	0.82	0.456	0.498	0.732	0.164	0.3
0.192	0.288	0.586	0.304	0.99	0.78	0.704	0.69	0.684	0.606	0.944	0.558
0.35	0.464	0.928	0.32	0.57	0.892	0.264	0.568	0.142	0.92	0.542	0.074
0.186	0.12	0.902	0.442	0.72	0.232	0.006	0.994	0.89	0.876	0.474	0.812
0.368	0.046	0.204	0.142	0.478	0.032	0.252	0.856	0.766	0.152	0.876	0.586
0.692	0.43	0.642	0.368	0.83	0.842	0.88	0.336	0.212	0.622	0.586	0.446
0.592	0.568	0.404	0.432	0.074	0.09	0.782	0.09	0.544	0.84	0.276	0.448
0.214	0.816	0.34	0.966	0.826	0.846	0.524	0.372	0.368	0.63	0.548	0.992
0.786	0.342	0.188	0.136	0.61	0.292	0.148	0.768	0.708	0.24	0.528	0.426
0.652	0.66	0.972	0.332	0.29	0.722	0.66	0.192	0.158	0.302	0.706	0.518
0.198	0.706	0.904	0.99	0.48	0.418	0.14	0.944	0.132	0.736	0.492	0.68
0.424	0.954	0.782	0.132	0.662	0.2	0.068	0.256	0.356	0.244	0.608	0.378
0.118	0.514	0.9	0.444	0.256	0.156	0.94	0.114	0.262	0.942	0.136	0.066
0.684	0.654	0.074	0.748	0.204	0.018	0.606	0.968	0.304	0.196	0.192	0.388
0.46	0.702	0.82	0.742	0.296	0.118	0.23	0.012	0.788	0.558	0.948	0.182
0.136	0.526	0.536	0.216	0.542	0.71	0.314	0.958	0.902	0.3	0.042	0.516
0.316	0.066	0.778	0.308	0.006	0.252	0.54	0.046	0.238	0.632	0.384	0.172
0.788	0.504	0.16	0.48	0.746	0.144	0.69	0.052	0.764	0.966	0.054	0.088
0.896	0.55	0.918	0.082	0.6	0.272	0.646	0.312	0.876	0.688	0.086	0.218
0.2	0.004	0.602	1.0	0.822	0.69	0.582	0.528	0.146	0.212	0.788	0.152
0.498	0.628	0.61	0.628	0.314	0.898	0.374	0.756	0.744	0.236	0.708	0.442
0.736	0.374	0.592	0.684	0.304	0.074	0.752	0.98	0.136	0.272	0.826	0.058
0.346	0.42	0.282	0.184	0.25	0.568	0.592	0.904	0.654	0.34	0.334	0.014
0.284	0.528	0.116	0.348	0.16	0.326	0.836	0.294	0.704	0.234	0.3	0.918
0.784	0.508	0.236	0.57	0.958	0.246	0.522	0.46	0.834	0.864	0.754	0.056
0.32	0.794	0.908	0.954	0.124	0.44	0.828	0.89	0.556	0.874	0.182	0.736
0.932	0.05	0.2	0.386	0.532	0.534	0.678	0.784	0.194	0.428	0.848	0.27
0.688	0.656	0.548	0.706	0.628	0.45	0.706	0.076	0.288	0.074	0.45	0.706
0.466	0.59	0.388	0.342	0.498	0.138	0.084	0.508	0.37	0.524	0.036	0.908
0.654	0.682	0.676	0.422	0.056	0.322	0.868	0.484	0.666	0.826	0.514	0.708
0.062	0.372	0.466	0.428	0.54	0.968	0.89	0.724	0.542	0.886	0.824	0.064
0.05	0.206	0.704	0.864	0.068	0.416	0.544	0.618	0.538	0.614	0.68	0.4
0.026	0.92	0.606	0.294	0.284	0.922	0.112	0.86	0.12	0.138	0.27	0.348
0.414	0.44	0.872	0.406	0.702	0.692	0.192	0.79	0.052	0.416	0.648	0.942
0.242	0.138	0.826	0.764	0.774	0.782	0.49	0.432	0.328	0.064	0.866	0.526
0.888	0.15	0.722	0.924	0.602	0.994	0.532	0.394	0.792	0.012	0.564	0.37
0.02	0.634	0.67	0.094	0.23	0.674	0.294	0.444	0.694	0.74	0.224	0.956
0.618	0.104	0.024	0.462	0.146	0.77	0.466	0.154	0.364	0.908	0.298	0.184
0.146	0.806	0.72	0.05	0.01	0.854	0.67	0.702	0.774	0.518	0.796	0.106
0.59	0.698	0.674	0.246	0.786	0.918	0.96	0.996	0.944	0.35	0.55	0.952
0.398	0.094	0.874	0.164	0.42	0.29	0.778	0.17	0.312	0.322	0.124	0.96
0.422	0.268	0.32	0.726	0.298	0.92	0.116	0.026	0.598	0.556	0.472	0.464
0.158	0.082	0.81	0.758	0.82	0.492	0.692	0.666	0.786	0.618	0.522	0.938
0.552	0.174	0.556	0.596	0.178	0.444	0.924	0.932	0.056	0.178	0.502	0.834
0.558	0.708	0.242	0.698	0.052	0.95	0.95	0.694	0.43	0.61	0.504	0.01
0.578	0.788	0.014	0.63	0.518	0.056	0.35	0.182	0.842	0.812	0.972	0.51
0.176	0.938	0.588	0.676	0.44	0.86	0.258	0.72	0.252	0.248	0.012	0.744
0.03	0.888	0.036	0.642	0.85	0.212	0.598	0.116	0.678	0.55	0.684	0.934
0.038	0.862	0.92	0.384	0.06	0.934	0.738	0.298	0.362	0.742	0.198	0.32
0.976	0.044	0.542	0.29	0.35	0.192	0.142	0.016	0.274	0.072	0.904	0.682
0.936	0.996	0.334	0.396	0.188	0.41	0.368	0.778	0.946	0.034	0.168	0.382
0.7	0.564	0.65	0.128	0.718	0.622	0.484	0.566	0.344	0.642	0.95	0.34
0.998	0.438	0.68	0.012	0.894	0.25	0.016	0.64	0.69	0.73	0.43	0.56
0.628	0.554	0.74	0.11	0.962	0.658	0.594	0.728	0.97	0.214	0.062	0.096
0.402	0.432	0.882	0.158	0.396	0.794	0.732	0.402	0.456	1.0	0.678	0.474
0.758	0.738	0.374	0.016	0.92	0.316	0.59	0.634	0.662	0.596	0.546	0.62
0.866	0.936	0.002	0.606	0.402	0.394	0.408	0.752	0.33	0.464	0.304	0.402
0.588	0.392	0.568	0.068	0.458	0.98	0.442	0.848	0.078	0.542	0.834	0.358
0.13	0.914	0.538	0.052	0.844	0.442	0.206	0.574	0.048	0.752	0.64	0.108
0.86	0.79	0.222	0.716	0.798	0.22	0.642	0.028	0.828	0.522	0.104	0.548
0.582	0.302	0.152	0.02	0.456	0.408	0.418	0.9	0.592	0.08	0.858	0.568
0.002	0.266	0.278	0.72	0.632	0.268	0.002	0.78	0.942	0.158	0.642	0.716
0.576	0.068	0.378	0.07	0.55	0.612	0.688	0.886	0.108	0.976	0.814	0.844
0.388	0.76	0.684	0.344	0.134	0.556	0.76	0.982	0.5	0.638	0.988	0.58
0.212	0.556	0.528	0.414	0.392	0.012	0.788	0.852	0.688	0.218	0.426	0.436
0.73	0.11	0.368	0.818	0.194	0.076	0.954	0.818	0.778	0.922	0.44	0.914
0.982	0.754	0.78	0.108	0.528	0.784	0.62	0.002	0.672	0.082	0.102	0.686
0.14	0.734	0.692	0.234	0.674	0.632	0.644	0.656	0.972	0.662	0.674	0.31
0.662	0.448	0.706	0.97	0.902	0.352	0.908	0.742	0.42	0.934	0.258	0.434
0.064	0.052	0.71	0.374	0.808	0.84	0.154	0.408	0.986	0.226	0.898	0.452
0.6	0.486	0.098	0.254	0.67	0.964	0.412	0.934	0.386	0.092	0.216	0.856
0.078	0.724	0.746	0.008	0.37	0.812	0.402	0.468	0.612	0.066	0.744	0.632
0.22	0.666	0.416	0.2	0.072	0.838	0.56	0.84	0.71	0.936	0.76	0.714
0.554	0.97	0.946	0.646	0.046	0.578	0.386	0.108	0.82	0.208	0.128	0.63
0.694	0.638	0.076	0.154	0.816	0.448	0.392	0.044	0.626	0.954	0.776	0.386
0.474	0.766	0.85	0.214	0.234	0.176	0.758	0.706	0.09	0.466	0.702	0.668
0.768	0.016	0.238	0.874	0.706	0.724	0.636	0.272	0.932	0.052	0.978	0.772
0.702	0.802	0.42	0.326	0.258	0.476	0.794	0.068	0.99	0.718	0.56	0.42
0.312	0.19	0.768	0.898	0.22	0.064	0.998	0.318	0.832	0.53	0.402	0.012
0.112	0.642	0.07	0.8	0.936	0.142	0.902	0.704	0.184	0.896	0.636	0.008
0.744	0.128	0.314	0.65	0.578	0.73	0.918	0.332	0.994	0.68	0.99	0.122
0.556	0.542	0.662	0.354	0.192	0.748	0.604	0.902	0.72	0.166	0.424	0.146
0.268	0.032	0.464	0.08	0.3	0.27	0.93	0.868	0.928	0.508	0.496	0.368
0.012	0.378	0.884	0.608	0.454	0.366	0.104	0.478	0.338	0.14	0.074	0.612
0.67	0.572	0.986	0.172	0.378	0.744	0.722	0.874	0.98	0.586	0.154	0.688
0.352	0.304	0.836	0.054	0.848	0.988	0.262	0.534	0.484	0.99	0.142	0.74
0.49	0.578	0.484	0.352	0.676	0.208	0.486	0.83	0.276	0.186	0.778	0.258
0.634	0.83	0.104	0.648	0.58	0.148	0.296	0.5	0.452	0.636	0.906	0.098
0.854	0.496	0.982	0.762	0.012	0.054	0.348	0.13	0.032	0.1	0.056	0.76
0.302	0.142	0.14	0.182	0.374	0.06	0.822	0.912	0.566	0.98	0.954	0.922
0.394	0.892	0.494	0.324	0.554	0.446	0.31	0.194	0.926	0.03	0.932	0.062
0.85	0.87	0.33	0.996	0.858	0.204	0.38	0.806	0.884	0.526	0.066	0.362
0.322	0.602	0.552	0.96	0.908	0.224	0.862	0.812	0.302	0.116	0.034	0.372
0.184	0.338	0.088	0.174	0.592	0.636	0.506	0.662	0.53	0.452	0.49	0.894
0.144	0.756	0.422	0.76	0.678	0.088	0.526	0.422	0.458	0.882	0.668	0.748
0.248	0.49	0.496	0.902	0.866	0.624	0.684	0.278	0.442	0.552	0.228	0.638
0.372	0.84	0.584	0.356	0.33	0.512	0.928	0.7	0.894	0.132	0.338	0.126
0.258	0.102	0.276	0.68	0.814	0.516	0.254	0.844	0.732	0.37	0.148	0.964
0.508	0.732	0.98	0.746	0.47	0.936	0.17	0.77	0.3	0.084	0.938	0.114
0.342	0.264	0.984	0.114	0.834	0.992	0.338	0.638	0.102	0.512	0.202	0.308
0.296	0.296	0.162	0.872	0.854	0.642	0.614	0.766	0.126	0.702	0.34	0.766
0.476	0.812	0.844	0.116	0.076	0.976	0.796	0.744	0.224	0.432	0.914	0.328
0.272	0.51	0.04	0.56	0.028	0.372	0.048	0.142	0.474	0.27	0.248	0.972
0.156	0.752	0.832	0.258	0.882	0.946	0.74	0.486	0.45	0.52	0.418	0.71
0.706	0.408	0.12	0.434	0.534	0.302	0.09	0.42	0.938	0.402	0.252	0.256
0.092	0.506	0.158	0.178	0.344	0.652	0.84	0.544	0.924	0.17	0.696	0.996
0.986	0.922	0.202	0.508	0.354	0.34	0.932	0.228	0.49	0.424	0.934	0.83
0.23	0.982	0.966	0.228	0.466	0.818	0.162	0.536	0.838	0.38	0.602	0.346
0.126	0.476	0.522	0.18	0.064	0.016	0.494	0.736	0.79	0.456	0.734	0.148
0.9	0.878	0.094	0.672	0.748	0.596	0.654	0.938	0.636	0.978	0.118	0.746
0.178	0.984	0.212	0.364	0.562	0.124	0.326	0.794	0.464	0.5	0.81	0.14
0.182	0.98	0.86	0.302	0.752	0.458	0.038	0.346	0.758	0.538	0.868	0.364
0.058	0.254	0.224	0.594	0.744	0.91	0.324	0.462	0.064	0.568	0.016	0.248
0.43	0.716	0.108	0.878	0.904	0.57	0.48	0.822	0.22	0.104	0.838	0.05
0.644	0.746	0.952	0.802	0.626	0.666	0.214	0.764	0.634	0.744	0.308	0.506
0.088	0.612	0.428	0.26	0.526	0.05	0.37	0.648	0.594	0.938	0.732	0.214
0.974	0.65	0.784	0.912	0.198	0.182	0.026	0.518	0.768	0.342	0.152	0.9
0.314	0.434	0.868	0.768	0.15	0.168	0.826	0.91	0.34	0.108	0.11	0.69
0.472	0.968	0.306	0.284	0.494	0.278	0.244	0.498	0.696	0.334	0.566	0.808
0.814	0.08	0.046	0.336	0.112	0.706	0.064	0.326	0.378	0.412	0.704	0.578
0.488	0.846	0.534	0.744	0.724	0.13	0.232	0.01	0.922	0.9	0.482	0.052
0.642	0.038	0.788	0.568	0.07	0.904	0.774	0.558	0.104	0.54	0.382	0.206
0.098	0.122	0.178	0.4	0.686	0.662	0.062	0.466	0.936	0.348	0.662	0.082
0.106	0.842	0.926	0.702	0.944	0.344	0.584	0.036	0.502	0.928	0.038	0.67
0.928	0.848	0.384	0.67	0.042	0.956	0.664	0.042	0.004	0.15	0.59	0.458
0.822	0.942	0.086	0.46	0.364	0.786	0.468	0.062	0.886	0.588	0.718	0.26
0.262	0.658	0.444	0.514	0.038	0.55	0.41	0.282	0.492	0.756	0.792	0.376
0.51	0.012	0.626	0.53	0.214	0.566	0.658	0.546	0.034	0.692	0.254	0.354
0.904	0.37	0.274	0.578	0.142	0.106	0.58	0.376	0.888	0.474	0.96	0.54
0.148	0.544	0.66	0.222	0.608	0.76	0.182	0.65	0.182	0.514	0.996	0.1
0.586	0.618	0.376	0.376	0.688	0.28	0.91	0.078	0.494	0.766	0.766	0.798
0.718	0.844	0.408	0.908	0.412	0.712	0.718	0.976	0.388	0.106	0.436	0.564
0.542	0.136	0.852	0.714	0.326	0.538	0.608	0.26	0.984	0.36	0.302	0.254
0.66	0.904	0.976	0.546	0.704	0.094	0.476	0.556	0.138	0.898	0.67	0.758
0.726	0.82	0.186	0.972	0.444	0.746	0.404	0.684	0.812	0.774	0.592	0.404
0.238	0.718	0.632	0.846	0.446	0.146	0.428	0.22	0.77	0.984	0.562	0.084
0.154	0.932	0.938	0.678	0.308	0.236	0.134	0.66	0.19	0.94	0.654	0.032
0.042	0.548	0.8	0.454	0.356	0.374	0.176	0.204	0.432	0.252	0.374	0.878
0.514	0.978	0.436	0.466	0.912	0.848	0.978	0.11	0.172	0.444	0.162	0.532
0.872	0.132	0.862	0.636	0.986	0.932	0.398	0.314	0.462	0.796	0.22	0.626
0.93	0.21	0.672	0.948	0.362	0.52	0.838	0.198	0.022	0.708	0.218	0.64
0.27	0.598	0.756	0.468	0.91	0.514	0.552	0.092	0.278	0.86	0.652	0.868
0.442	0.318	0.614	0.072	0.758	0.244	0.504	0.504	0.116	0.458	0.06	0.16
0.324	0.382	0.174	0.198	0.342	0.068	0.972	0.92	0.934	0.626	0.6	0.998
0.952	0.918	0.196	0.382	0.964	0.688	0.282	0.352	0.914	0.534	0.394	0.332
0.754	0.758	0.37	0.186	0.668	0.454	0.546	0.928	0.318	0.668	0.986	0.944
0.15	0.934	0.424	0.262	0.184	0.19	0.698	0.606	0.196	0.426	0.38	0.046
0.406	0.13	0.498	0.346	0.684	0.022	0.462	0.074	0.652	0.372	0.266	0.35
0.21	0.024	0.996	0.066	0.658	0.716	0.624	0.966	0.154	0.136	0.714	0.774
0.486	0.078	0.912	0.586	0.784	0.23	0.966	0.52	0.66	0.654	0.39	0.66
0.602	0.278	0.754	0.196	0.21	0.286	0.352	0.604	0.724	0.762	0.42	0.264
0.56	0.106	0.316	0.622	0.852	0.218	0.052	0.594	0.93	0.674	0.336	0.156
0.938	0.582	0.166	0.204	0.324	0.962	0.754	0.178	0.75	0.892	0.246	0.326
0.528	0.586	0.94	0.448	0.93	0.864	0.652	0.416	0.726	0.544	0.344	0.672
0.172	0.73	0.164	0.166	0.59	0.9	0.174	0.97	0.472	0.764	0.582	0.144
0.196	0.924	0.4	0.682	0.254	0.028	0.79	0.3	0.478	0.93	0.47	0.252
0.378	0.152	0.866	0.73	0.058	0.082	0.556	0.614	0.486	0.13	0.126	0.466
0.94	0.134	0.27	0.664	0.156	0.426	0.786	0.87	0.308	0.676	0.368	0.824
0.716	0.594	0.08	0.692	0.792	0.878	0.952	0.438	0.342	0.648	0.196	0.094
0.708	0.712	0.864	0.226	0.45	0.756	0.076	0.554	0.974	0.48	0.286	0.816
0.682	0.646	0.252	0.1	0.868	0.404	0.568	0.814	0.51	0.602	0.178	0.422
0.226	0.748	0.062	0.22	0.546	0.26	0.372	0.36	0.552	0.658	0.486	0.418
0.086	0.516	0.898	0.292	0.754	0.128	0.078	0.93	0.88	0.442	0.4	0.43
0.432	0.616	0.29	0.842	0.408	0.254	0.854	0.252	0.818	0.23	0.464	0.394
0.008	0.626	0.214	0.298	0.804	0.328	0.306	0.526	0.534	0.914	0.87	0.2
0.222	0.852	0.054	0.42	0.726	0.928	0.24	0.888	0.604	0.794	0.17	0.842
0.496	0.27	0.262	0.696	0.768	0.832	0.228	0.788	0.46	0.872	0.612	0.818
0.08	0.644	0.678	0.88	0.952	0.862	0.756	0.732	0.04	0.022	0.024	0.666
0.016	0.352	0.644	0.832	0.338	0.99	0.364	0.354	0.21	0.562	0.624	0.864
0.55	0.826	0.026	0.242	0.878	0.814	0.446	0.28	0.214	0.306	0.242	0.5
0.34	0.57	0.338	0.89	0.708	0.496	0.668	0.316	0.128	0.496	0.62	0.712
0.004	0.858	0.57	0.104	0.942	0.464	0.15	0.906	0.94	0.128	0.532	0.704
0.3	0.07	0.776	0.404	0.24	0.592	0.916	0.41	0.296	0.7	0.94	0.602
0.914	0.47	0.818	0.296	0.262	0.154	0.478	0.808	0.038	0.202	0.634	0.726
0.76	0.908	0.454	0.932	0.488	0.392	0.072	0.396	0.956	0.554	0.14	0.614
0.334	0.058	0.146	0.624	0.366	0.696	0.46	0.172	0.28	0.332	0.392	0.662
0.53	0.38	0.7	0.766	0.39	0.8	0.92	0.96	0.96	0.768	0.922	0.588
0.124	0.216	0.432	0.504	0.506	0.93	0.802	0.202	0.192	0.256	0.682	0.028
0.934	0.912	0.5	0.306	0.94	0.044	0.926	0.628	0.602	0.032	0.366	0.22
0.544	0.94	0.36	0.088	0.264	0.742	0.312	0.216	0.174	0.086	0.454	0.764
0.348	0.364	0.022	0.498	1.0	0.376	0.714	0.624	0.522	0.754	0.13	0.456
0.668	0.502	0.546	0.366	0.994	0.274	0.514	0.654	0.958	0.388	0.032	0.892
0.252	0.91	0.796	0.476	0.03	0.24	0.576	0.82	0.05	0.932	0.85	0.21
0.014	0.664	0.616	0.156	0.17	0.298	0.034	0.254	0.206	0.616	0.958	0.304
0.096	0.312	0.634	0.974	0.286	0.582	0.766	0.952	0.454	0.21	0.828	0.228
0.412	0.58	0.216	0.79	0.548	0.598	0.562	0.51	0.676	0.592	0.77	0.642
0.068	0.02	0.028	0.004	0.18	0.888	0.986	0.94	0.026	0.584	0.752	0.476
0.638	0.89	0.102	0.554	0.696	0.242	0.578	0.104	0.848	0.486	0.584	0.482
0.678	0.88	0.172	0.25	0.102	0.48	0.784	0.696	0.658	0.344	0.874	0.852
0.836	0.53	0.354	0.328	0.572	0.38	0.872	0.472	0.736	0.724	0.484	0.776
0.574	0.022	0.954	0.034	0.648	0.346	0.284	0.682	0.14	0.324	0.63	0.836
0.366	0.62	0.326	0.16	0.896	0.228	0.534	0.02	0.092	0.392	0.872	0.72
0.892	0.386	0.99	0.35	0.268	0.01	0.474	0.45	0.372	0.958	0.348	0.268
